taxa,20230210_BC19,20230210_BC52,20230210_BC38,20230210_BC39,20230210_BC54,20230210_BC42,20230210_BC55,20230210_BC25,20230210_BC06,20230210_BC26,20230210_BC10,20230210_BC51,20230210_BC01,20230210_BC60,20230210_BC14,20230210_BC20,20230210_BC56,20230210_BC28,20230210_BC22,20230210_BC59,20230210_BC21,20230210_BC50,20230210_BC23,20230210_BC17,20230210_BC18,20230210_BC37,20230210_BC13,20230206_BC30,20230206_BC32,20230206_BC31,20230206_BC33,20230215_BC19,20230215_BC38,20230215_BC30,20230215_BC42,20230215_BC25,20230215_BC27,20230215_BC16,20230215_BC12,20230215_BC14,20230215_BC29,20230215_BC20,20230215_BC24,20230215_BC41,20230215_BC22,20230215_BC21,20230215_BC23,20230215_BC17,20230215_BC18,20230131_BC41,20230322_BC53,20230322_BC62,20230322_BC44,20230322_BC63,20230322_BC58,20230322_BC46,20230322_BC43,20230322_BC47,20230322_BC37
s__Blautia_massiliensis,0.000769871,0.000179755,0.001303195,0.0010855,0.000177595,0.000365123,5.38754e-05,0.0002555,0.000166627,6.16688e-05,4.85437e-05,0.000304803,7.32941e-05,0.000188793,0.0,0.000387408,3.11891e-05,3.81399e-05,0.000140017,7.2948e-05,0.000541771,0.000244563,0.000137187,0.000928218,4.14033e-05,8.64174e-05,0.00034437,0.002034249,0.00155544,0.002316815,0.003917728,0.000256457,0.000119851,0.000259538,2.98329e-05,0.000434216,0.000625239,3.13932e-05,0.000482315,5.0656e-05,0.000110062,0.000312786,3.55341e-05,0.000440044,0.000231642,0.0,0.000270645,0.000244778,0.000178113,0.0,0.000138504,9.47194e-05,4.094e-05,0.0,0.0,0.000192938,0.00014109,0.0,5.34502e-05
s__Blautia_obeum,0.015189347,0.005277079,0.019974835,0.025520809,0.001189884,0.01026727,0.003178651,0.018677023,0.001906948,0.0019734,0.00815534,0.005734098,0.009088466,0.001264915,0.01071543,0.008270309,0.004132554,0.003623292,0.003280394,0.01763882,0.013067505,0.015267709,0.009214377,0.017279132,0.003298463,0.00179316,0.008264869,0.003772608,0.003777498,0.001178041,0.006107046,0.0121634,0.008189845,0.000562332,0.003132458,0.004125054,0.009517524,0.005682175,0.008360129,0.000405248,0.005805795,0.012391127,0.003304669,0.005610561,0.006524593,0.001410997,0.005548226,0.021866841,0.014213451,0.000573,0.006694367,0.00156287,0.001432899,0.000387012,0.004304902,0.020162068,0.015143677,0.00903181,0.000748303
s__Blautia_producta,0.000187266,2.56792e-05,0.0,6.92873e-05,5.32784e-05,0.000102235,1.79585e-05,5.10999e-05,1.85141e-05,0.0,2.42718e-05,0.0,9.77254e-05,3.77586e-05,0.0,0.0,3.11891e-05,0.0,2.00024e-05,2.91792e-05,4.33416e-05,5.24063e-05,4.57289e-05,0.000190404,0.0,4.32087e-05,1.63986e-05,0.0,0.0,3.9268e-05,0.0,3.66367e-05,0.0,0.0,0.0,0.0,3.47355e-05,0.0,0.0,0.0,0.0,0.000168423,0.0,0.0,0.0,0.0,0.0,0.000122389,7.12454e-05,0.0,0.0,9.47194e-05,4.094e-05,3.87012e-05,0.0,9.64692e-05,4.70301e-05,0.0,0.0
s__Blautia_sp001304935,0.000707449,0.000102717,0.000381971,0.000485011,7.10379e-05,0.000146049,1.79585e-05,0.0001533,0.000111084,2.05563e-05,0.0,3.81003e-05,0.000219882,0.000207673,0.000116472,0.000101063,3.11891e-05,2.86049e-05,2.00024e-05,4.37688e-05,0.000173367,0.000157219,6.85934e-05,0.000690213,9.66077e-05,6.4813e-05,0.000131188,0.000221918,0.000296274,0.00019634,0.000345682,0.000183184,0.000239703,6.48845e-05,8.94988e-05,0.0,0.000208413,0.0,0.000214362,0.0,5.50312e-05,0.000264665,3.55341e-05,0.000275028,7.72141e-05,4.40937e-05,0.0,0.000203982,0.000142491,0.0,9.23361e-05,0.0,0.0,0.0,0.0,9.64692e-05,9.40601e-05,0.0,5.34502e-05
s__Blautia_sp003287895,0.003017062,0.000629141,0.005909316,0.010416186,0.001367479,0.00224916,0.000251419,0.001507448,0.003369559,0.005365182,0.001699029,0.001866916,0.004983997,0.000887328,0.002824447,0.005760582,0.001824561,0.003032123,0.014121695,0.002582358,0.010380323,0.001292689,0.014267423,0.008663366,0.001062685,0.001620325,0.003443696,0.0,0.0,3.9268e-05,0.0,0.014105147,0.024889137,0.001254434,0.00202864,0.000477638,0.019139255,0.000502292,0.005519829,0.0,0.0008805,0.006183533,0.003802146,0.002035204,0.000772141,0.00048503,0.010284516,0.006690601,0.002030493,0.0,0.005355494,0.000663036,0.00077786,0.000464414,0.003616118,0.001157631,0.022245215,0.007245298,0.0001069
s__Blautia_sp900066165,0.000104037,1.28396e-05,2.24689e-05,4.61915e-05,0.0,4.38148e-05,1.79585e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.88793e-05,0.0,6.73752e-05,1.55945e-05,0.0,2.00024e-05,0.0,0.0,1.74688e-05,0.0,4.76009e-05,0.0,0.0,0.0,0.003069867,0.001185097,0.000314144,0.001555568,0.0,0.000119851,0.0,0.0,0.000130265,0.0,0.0,0.0,0.0,0.0,2.40604e-05,0.0,0.0,3.86071e-05,0.0,3.38306e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Blautia_sp900120295,0.001144403,0.001566432,0.005190311,0.001963139,0.000745898,0.002044691,8.97924e-05,0.001175298,0.001240442,0.000431681,0.000412621,0.000361953,0.003151645,0.00083069,0.001077367,0.001785444,0.000405458,3.81399e-05,0.000440053,0.000744069,0.002015386,0.001222814,0.000868849,0.005854912,0.000400232,0.001080217,0.001262688,0.0,0.0,0.0,0.0,0.006631251,0.04154848,0.000281166,0.000536993,0.000998697,0.001111536,9.41797e-05,0.003858521,0.0,0.000963047,0.00055339,0.000248739,0.001320132,0.000849355,0.000440937,0.001522379,0.001631854,0.001353662,0.0,0.000738689,9.47194e-05,0.00053222,0.000851426,0.00045919,0.004341115,0.002539623,0.000347377,0.000213801
s__Blautia_wexlerae,0.109342489,0.002567922,0.03311913,0.023857915,0.024437025,0.03567986,0.000862007,0.004215744,0.01508896,0.000698913,0.001966019,0.008763073,0.030588063,0.038664854,0.004134758,0.021037915,0.019243665,0.000219305,0.008441013,0.004610312,0.049972911,0.012385361,0.009671666,0.034558264,0.0200944,0.010175643,0.012397304,0.014276732,0.003999704,0.002945103,0.007259319,0.011430665,0.082497703,0.022450039,0.012887828,0.002735562,0.044391955,0.00116155,0.023740622,0.000658528,0.004787717,0.004643665,0.007355554,0.020462046,0.009227087,0.004232991,0.007442742,0.005507507,0.010188088,0.0002292,0.0033241,0.005635804,0.00053222,0.000541817,0.00086098,0.001350569,0.010393642,0.001290259,0.001870757
s__Butyricicoccus_porcorum,4.16146e-05,1.28396e-05,0.0,0.0,0.0,0.0,0.0,0.0,1.85141e-05,0.0,0.0,7.62006e-05,7.32941e-05,1.88793e-05,0.0,0.0,0.0,0.0,0.0,1.45896e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000184932,0.000222206,0.000117804,0.000403296,7.32735e-05,0.0,4.32563e-05,2.98329e-05,4.34216e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.55341e-05,0.000110011,0.0,0.0,3.38306e-05,0.003508486,0.000142491,0.0,0.0,0.0,0.0,0.0,5.73987e-05,0.0,0.0,0.0,0.0
s__CAG-196_sp002102975,4.16146e-05,0.0,0.0,0.0,8.87973e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001378191,0.0,0.0,0.000530214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35906e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__CAG-217_sp000436335,0.000374532,5.13584e-05,0.009661619,2.30958e-05,0.0,0.000116839,0.0,0.000945349,0.000166627,0.0,0.0,0.000152401,7.32941e-05,0.000811811,0.0,0.000168438,0.0,0.0,0.0,1.45896e-05,0.0,0.0,0.0,4.76009e-05,0.0,0.001080217,0.0,0.00395754,7.40686e-05,0.001217309,0.0,7.32735e-05,0.0,0.002184445,0.000208831,0.000303951,0.000659974,0.0,0.0,0.0,0.000247641,0.0,0.0,0.001540154,0.001003783,0.000529124,0.0,0.0,0.000498718,0.005500802,0.0,0.010229695,4.094e-05,0.000232207,0.0,0.0,0.000940601,0.000148876,5.34502e-05
s__CAG-45_sp000438375,4.16146e-05,1.28396e-05,2.24689e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.90502e-05,0.0,1.88793e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.28645e-05,0.0,0.0,0.0,1.63986e-05,0.000702741,0.0,0.000157072,0.000172841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35906e-05,0.0,0.0,0.0,0.0,0.0,3.86071e-05,0.0,3.38306e-05,0.0,3.56227e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70301e-05,0.0,0.0
s__CAG-495_sp001917125,0.000957137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88793e-05,0.0,0.000269501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001525065,3.69864e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001491647,0.0,0.000972594,0.0,0.0,0.0,2.75156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__CAG-536_sp000434355,2.08073e-05,0.0,0.0,0.0,0.0,0.0,0.000143668,0.00022995,0.0,0.000226119,0.0,0.0,2.44314e-05,0.0,0.0,0.0,0.0,0.0,2.00024e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.001361073,0.0,0.0,0.0,0.0,0.0,0.00010991,0.0,0.0,0.000119332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000178113,0.0002865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000148876,0.0
s__CAG-56_sp900066615,0.003786933,0.000141236,0.001685166,0.001154788,0.000426227,0.000394333,0.0,0.00017885,0.000222169,0.0,0.000169903,0.000361953,0.000146588,0.000660776,0.000174708,0.000741128,0.000296296,2.86049e-05,0.000200024,0.000335561,0.0005201,0.000157219,0.000137187,0.00154703,0.000179414,0.000237648,0.000623145,0.003032881,0.000370343,0.000824629,0.001613182,0.000696098,0.0,0.000259538,0.00050716,0.000173686,0.000798916,3.13932e-05,0.001018221,5.0656e-05,0.00044025,0.000505269,3.55341e-05,0.000605061,0.000347464,8.81873e-05,0.000236815,0.000775131,0.000284981,0.0,0.000277008,0.000710395,0.00016376,0.000154805,5.73987e-05,0.000192938,0.000564361,4.96253e-05,0.0001069
s__CAG-81_sp900066535,0.010528506,0.000102717,0.005774502,0.002309576,0.006020459,0.007536147,3.5917e-05,0.001124198,0.002203173,0.000123338,0.001334951,0.000876307,0.000684078,0.00390802,0.001863553,0.002206539,0.001980507,0.000314654,0.000680082,0.005062589,0.002752194,0.00099572,0.000388696,0.013661462,0.004085125,0.001037008,0.004853971,0.003809594,0.001407303,0.001256577,0.002189318,0.005422239,0.000719108,8.65127e-05,0.001849642,0.00026053,0.003473549,0.000376719,0.005251876,0.000101312,0.004209889,0.007170011,0.000426409,0.001540154,0.00131264,0.000705498,0.000405968,0.00167265,0.001175549,0.0004584,0.0,0.004593891,0.00065504,0.00456674,0.000516588,0.0,0.00028218,0.000942881,0.000320701
s__CAG-81_sp900066785,0.000436954,1.28396e-05,0.000157282,2.30958e-05,0.000177595,0.000204469,0.0,5.10999e-05,7.40562e-05,0.0,4.85437e-05,5.71505e-05,0.0,0.000132155,5.8236e-05,5.05314e-05,0.000109162,9.53498e-06,4.00048e-05,0.000116717,0.000108354,1.74688e-05,2.28645e-05,0.000357007,0.00012421,4.32087e-05,0.000131188,0.000665754,7.40686e-05,3.9268e-05,0.0,0.000146547,0.0,0.0,5.96659e-05,0.0,0.0,3.13932e-05,0.000214362,0.0,8.25468e-05,0.000168423,0.0,0.0,0.0,0.000132281,0.000101492,0.0,0.0,0.0,0.0,0.0,0.0,0.000387012,5.73987e-05,0.0,0.0,0.0,0.0
s__Catabacter_hongkongensis,2.08073e-05,0.0,4.49378e-05,0.0,0.0,0.0,0.0,0.0,1.85141e-05,0.0,0.0,0.0,0.0,3.77586e-05,0.0,0.0,1.55945e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.000142803,0.0,0.0,6.55942e-05,0.000591782,7.40686e-05,0.00019634,0.000115227,0.0,0.0,0.0,0.0,0.0,3.47355e-05,0.0,0.0,0.0,0.0,0.0,0.0,5.50055e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70301e-05,0.0,0.0
s__Christensenella_timonensis,2.08073e-05,0.0,6.74066e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74688e-05,0.0,0.0,0.0,0.0,0.0,0.000591782,0.000148137,0.000274876,5.76136e-05,0.0,0.0,0.0,0.0,4.34216e-05,6.9471e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Clostridioides_difficile,0.000416146,0.000410867,0.025007864,0.001177884,0.0,0.000759457,1.79585e-05,0.008457038,1.85141e-05,0.000123338,0.000145631,1.90502e-05,0.000977254,9.43966e-05,0.0,0.000151594,3.11891e-05,1.907e-05,0.0,0.000116717,4.33416e-05,0.000157219,2.28645e-05,0.007758949,0.000538243,6.4813e-05,4.91957e-05,0.004956171,0.003629361,0.003298516,0.007777842,0.001502107,0.001038712,2.16282e-05,0.0,0.000303951,0.0,0.0,0.0,0.0,0.000467765,0.000120302,0.000248739,0.0,3.86071e-05,4.40937e-05,0.000744274,0.0,7.12454e-05,0.006474903,0.00023084,0.000189439,0.002006059,0.000270908,0.007634026,9.64692e-05,0.023420966,4.96253e-05,5.34502e-05
s__Clostridium_bolteae,0.000894715,7.70376e-05,0.001819979,0.001778373,0.001260922,0.000175259,1.79585e-05,0.0002555,0.000222169,2.05563e-05,4.85437e-05,0.000152401,0.000488627,9.43966e-05,0.000524124,0.000555846,0.000421053,2.86049e-05,2.00024e-05,0.000320971,0.000585112,0.000489126,0.00020578,0.001666032,0.000607248,0.000280856,0.000754333,0.000776713,0.0,3.9268e-05,0.000115227,0.000696098,7.99009e-05,0.000216282,0.000387828,0.000303951,0.000312619,3.13932e-05,0.001446945,5.0656e-05,0.000110062,0.000384967,0.000106602,0.000880088,0.000193035,0.000132281,0.000135323,0.000489556,7.12454e-05,5.73e-05,0.000738689,0.001231352,0.00012282,3.87012e-05,5.73987e-05,0.000192938,0.00028218,4.96253e-05,0.000160351
s__Clostridium_clostridioforme,0.001331669,7.70376e-05,0.001505415,0.00168599,0.001704909,0.000292099,5.38754e-05,0.00028105,0.000203655,0.0,9.70874e-05,0.000114301,0.000708509,0.000207673,0.00043677,0.000623221,0.000421053,0.0,4.00048e-05,0.000306381,4.33416e-05,0.000349375,0.00020578,0.001237624,0.000400232,0.000216043,0.000688739,0.000221918,0.0,0.000117804,5.76136e-05,0.000293094,0.000359554,0.000151397,0.000805489,0.000347373,6.9471e-05,0.000219753,0.000857449,0.0,0.000220125,0.000625571,3.55341e-05,0.00049505,0.000231642,8.81873e-05,0.000304476,0.000530352,0.000106868,0.0004011,0.000323176,0.001231352,4.094e-05,0.000193506,0.0,0.0,0.00028218,9.92507e-05,0.000481052
s__Clostridium_hiranonis,0.265022888,0.036490165,0.111265897,0.004942492,0.04420331,0.039564773,0.02221464,0.040956591,0.025790088,0.017781158,0.000121359,0.028098985,0.020815519,0.09207446,0.125032758,0.072529435,0.051025341,0.003995156,0.131155739,0.044804645,0.004074114,0.029924011,0.055240534,0.000714014,0.046095669,0.052174477,0.105278693,0.0,0.0,0.0,0.0,0.002051658,0.000199752,0.282139458,0.007249403,0.031480677,0.000521032,0.021692723,0.003644159,0.030140317,0.121646534,0.173523892,0.014675574,0.04009901,0.101768203,0.057498126,0.037687337,4.07963e-05,7.12454e-05,0.006589503,0.000323176,0.030262846,0.170310325,0.063702156,0.026116405,0.000578815,0.085453605,0.008088929,0.015554011
s__Clostridium_leptum,0.001019559,0.000372349,0.001954793,4.61915e-05,1.77595e-05,5.84197e-05,7.18339e-05,7.66499e-05,0.000148112,0.0,7.28155e-05,0.000704856,0.000122157,1.88793e-05,0.00014559,0.000741128,1.55945e-05,1.907e-05,0.0,2.91792e-05,0.0,0.000122281,6.85934e-05,0.00052361,8.28066e-05,8.64174e-05,0.00011479,0.000295891,0.0,0.000117804,0.0,0.000696098,0.0,0.0,0.000119332,0.000434216,0.00038209,0.0,0.000535906,0.0,2.75156e-05,0.0,0.000213204,0.000440044,7.72141e-05,4.40937e-05,3.38306e-05,0.0,0.000498718,0.0,0.0,0.0,0.00028658,0.0,0.0,0.0,9.40601e-05,0.0,0.001015554
s__Clostridium_merdae,0.000104037,1.28396e-05,0.00121332,0.00016167,0.000106557,5.84197e-05,0.0,2.555e-05,7.40562e-05,0.0,0.0,1.90502e-05,0.000244314,1.88793e-05,2.9118e-05,6.73752e-05,1.55945e-05,0.0,2.00024e-05,2.91792e-05,0.000130025,0.00013975,6.85934e-05,0.000214204,0.000110409,0.0,6.55942e-05,0.000332877,0.0,0.000314144,0.0,3.66367e-05,0.0,0.0,8.94988e-05,0.000173686,0.000208413,0.0,5.35906e-05,0.0,0.0,0.000120302,3.55341e-05,0.0,3.86071e-05,4.40937e-05,6.76613e-05,0.0,7.12454e-05,0.0,0.0,0.0,0.0,0.000154805,5.73987e-05,0.0,4.70301e-05,9.92507e-05,0.0001069
s__Clostridium_minihomine,0.000270495,1.28396e-05,0.00199973,0.000254053,8.87973e-05,8.76296e-05,5.38754e-05,0.0001533,7.40562e-05,0.0,2.42718e-05,3.81003e-05,0.000684078,0.0,5.8236e-05,0.000151594,3.11891e-05,2.86049e-05,0.0,0.000393919,0.000195037,0.000349375,9.14578e-05,0.000476009,0.000151812,0.0,0.000262377,0.000591782,7.40686e-05,0.000353412,0.0,0.000256457,0.0,0.0,0.000208831,0.000303951,0.000416826,0.0,0.000428725,0.0,8.25468e-05,9.62418e-05,0.000106602,0.000220022,7.72141e-05,4.40937e-05,6.76613e-05,8.15927e-05,3.56227e-05,5.73e-05,0.0,0.0,0.00032752,7.74024e-05,0.0,0.0,9.40601e-05,0.0,0.0001069
s__Clostridium_saccharolyticum,0.003995006,0.003248421,0.00984137,0.028546353,0.003463096,0.003622024,0.000574671,0.002708296,0.002129117,0.00148005,0.001043689,0.002286019,0.004080037,0.002945174,0.005503305,0.007158618,0.001138402,0.001020243,0.009541145,0.001648624,0.008863365,0.004349725,0.005578928,0.009091775,0.001421513,0.003823968,0.005575507,0.000184932,0.0,0.0,0.0,0.011320755,0.011425832,0.005320529,0.002923628,0.00186713,0.003230401,0.001852201,0.01505895,0.000557216,0.004650139,0.007362495,0.003340203,0.005005501,0.00525056,0.00180784,0.001725363,0.00289654,0.003776005,0.0009741,0.010480148,0.005493725,0.002292639,0.000503115,0.001090575,0.006849315,0.00912383,0.000496253,0.000748303
s__Clostridium_sp000431375,2.08073e-05,1.28396e-05,6.74066e-05,2.30958e-05,3.55189e-05,5.84197e-05,0.0,0.0,1.85141e-05,2.05563e-05,0.0,0.0,0.0,5.6638e-05,0.0,1.68438e-05,1.55945e-05,0.0,0.0,4.37688e-05,0.0,1.74688e-05,2.28645e-05,2.38005e-05,0.0,2.16043e-05,3.27971e-05,0.001072604,0.000296274,0.001178041,0.000864205,0.0,0.0,2.16282e-05,2.98329e-05,0.0,3.47355e-05,0.0,5.35906e-05,0.0,0.0,2.40604e-05,0.0,5.50055e-05,0.0,0.0,0.000101492,4.07963e-05,0.0,0.0,4.61681e-05,0.0,0.0,7.74024e-05,0.0,0.0,0.0,0.0,0.0
s__Clostridium_sp001517625,0.001602164,0.00066766,0.003347863,0.004780821,0.002681679,0.000876296,0.001005675,0.002069547,0.0011849,0.000863363,0.000606796,0.000723906,0.002223254,0.001038363,0.001805317,0.002846603,0.000966862,0.000810473,0.003100372,0.004449826,0.001798678,0.001467377,0.002949515,0.005331302,6.90055e-05,0.001188239,0.00237779,0.000369864,7.40686e-05,7.85361e-05,0.000230455,0.00776699,0.004674204,0.003611904,0.000954654,0.000868432,0.0021536,0.00204056,0.004823151,0.000455904,0.000797953,0.002141379,0.002736124,0.001650165,0.000926569,0.000220468,0.000981089,0.005425914,0.000854944,0.0,0.003277932,0.003315179,0.001514779,0.002747784,0.00086098,0.003955238,0.005267366,0.000794005,0.000641403
s__Clostridium_sp003024715,0.006471078,0.000141236,0.002022199,0.000554298,0.002450806,0.000715642,8.97924e-05,0.000383249,0.00049988,0.000226119,2.42718e-05,0.000342903,0.000488627,0.00168026,5.8236e-05,0.000370564,0.00102924,0.0,0.000140017,0.000116717,8.66833e-05,0.000541532,0.000228645,0.000856816,4.14033e-05,0.00015123,0.000327971,0.002552058,0.001111029,0.001884866,0.001555568,0.001245649,7.99009e-05,8.65127e-05,0.001491647,0.000564481,0.000138942,3.13932e-05,0.003858521,0.0,0.0008805,0.001178962,7.10682e-05,0.001210121,0.000386071,0.000529124,0.000338306,0.00212141,0.001816757,0.0008595,0.000323176,0.00156287,0.0,0.000154805,0.0,9.64692e-05,4.70301e-05,4.96253e-05,0.000160351
s__Clostridium_symbiosum,0.000457761,3.85188e-05,0.000337033,0.000461915,0.00031967,0.000131444,0.0,7.66499e-05,7.40562e-05,2.05563e-05,4.85437e-05,7.62006e-05,0.000195451,7.55173e-05,2.9118e-05,0.000117907,0.00017154,0.0,8.00096e-05,0.000116717,0.000173367,5.24063e-05,2.28645e-05,0.000452209,5.52044e-05,4.32087e-05,0.000278775,0.000295891,7.40686e-05,0.000117804,5.76136e-05,0.000329731,0.0,8.65127e-05,2.98329e-05,0.0,0.000138942,0.0,0.000214362,0.0,0.000110062,0.000216544,3.55341e-05,0.000110011,3.86071e-05,0.0,3.38306e-05,0.000203982,0.000142491,0.0,0.000138504,9.47194e-05,4.094e-05,3.87012e-05,0.0,0.000192938,0.00014109,9.92507e-05,0.0
s__Collinsella_bouchesdurhonensis,0.000166459,0.0,4.49378e-05,0.0,0.0,0.0,1.79585e-05,5.10999e-05,0.0,0.0,0.0,1.90502e-05,0.0,3.77586e-05,2.9118e-05,5.05314e-05,0.0,0.0,0.0,0.000131306,0.0,1.74688e-05,0.0,2.38005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010991,0.000239703,0.0,0.0,0.000390795,0.0,0.0,0.0,0.0,2.75156e-05,0.0,3.55341e-05,0.0,7.72141e-05,4.40937e-05,0.0,0.0,0.000463095,0.0005157,0.0,0.0,0.0,3.87012e-05,5.73987e-05,0.0,0.001457932,9.92507e-05,0.0
s__Collinsella_intestinalis,0.005659592,0.000616301,0.003662428,0.011455494,0.000248633,0.000993136,0.001813806,0.003398145,0.001425583,0.000246675,0.001456311,0.001390662,0.000977254,0.001038363,0.007250386,0.007394431,0.000467836,0.000352794,0.002820338,0.00180911,0.003987431,0.004349725,0.000937443,0.012066832,0.00024842,0.000712943,0.001771043,0.0,0.0,0.0,0.0,0.012529767,0.014581918,0.001016524,0.000835322,0.05961789,0.000104206,0.001224336,0.003322615,0.00025328,0.003081749,0.004210577,0.000994954,0.001485149,0.003127172,0.000661405,0.00155621,0.00424282,0.00530778,0.003609901,0.000184672,0.000331518,0.001351019,0.002089864,0.000975778,0.000289408,0.005831726,0.001786512,0.0001069
s__Collinsella_phocaeensis,0.003599667,0.000243953,0.001033569,0.0,0.000142076,0.000277494,0.001131384,0.001175298,0.000536908,0.000143894,0.000606796,0.000400053,0.000390902,0.000906208,0.000990013,0.002728697,0.00017154,0.00013349,0.000380046,0.000700301,2.16708e-05,0.001397502,0.0,0.001404227,9.66077e-05,0.000453691,0.001147899,0.0,0.0,0.0,0.0,0.001209013,0.017498302,8.65127e-05,0.000328162,0.024967434,0.000138942,0.000439505,0.0,5.0656e-05,0.000522797,0.000721813,0.000248739,0.00110011,0.001158212,0.000176375,0.000101492,0.0,0.003099174,0.002463901,0.0,0.000426237,4.094e-05,0.000503115,0.000114797,0.000578815,0.001128721,0.001042132,0.0
s__Collinsella_vaginalis,4.16146e-05,0.0,0.0,0.0,0.0,0.0,1.79585e-05,0.0,0.0,0.0,2.42718e-05,0.0,0.0,9.43966e-05,0.0,5.05314e-05,0.0,0.0,2.00024e-05,0.0,0.0,8.73439e-05,0.0,2.38005e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.99505e-05,0.0,0.0,0.000521059,0.0,0.0,0.0,0.0,0.0,7.21813e-05,0.0,0.0,7.72141e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.70301e-05,0.0,0.0
s__Coprobacter_fastidiosus,0.000124844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000437939,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000196783,0.000110959,0.000148137,0.000628289,5.76136e-05,0.0,0.0,0.0,0.001581146,0.000130265,0.003091459,0.0,0.0,0.0,2.75156e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Coprococcus_sp900066115,6.2422e-05,0.0,2.24689e-05,2.30958e-05,0.0,2.92099e-05,0.0,0.0,3.70281e-05,0.0,0.0,0.0,0.0,3.77586e-05,0.0,5.05314e-05,0.0,9.53498e-06,0.0,1.45896e-05,4.33416e-05,1.74688e-05,0.0,4.76009e-05,0.0,0.0,1.63986e-05,0.000184932,0.001185097,0.005850939,0.001382727,0.0,0.0,0.0,0.0,8.68432e-05,0.0,0.0,0.0,0.0,0.0,0.0,3.55341e-05,0.0,3.86071e-05,0.0,0.0,0.0,0.0,0.0,4.61681e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
s__Dehalobacterium_formicoaceticum,4.16146e-05,8.98773e-05,0.002449108,2.30958e-05,8.87973e-05,0.000146049,0.0,0.00012775,7.40562e-05,2.05563e-05,7.28155e-05,0.000152401,4.88627e-05,0.000132155,0.000203826,0.0,3.11891e-05,0.0,0.0,0.000160486,0.0,0.001537252,0.0,0.0,6.90055e-05,8.64174e-05,0.000180384,0.000221918,0.0,0.00019634,5.76136e-05,0.00010991,0.0,6.48845e-05,2.98329e-05,0.000825011,0.0,3.13932e-05,0.0,0.0,0.000137578,0.000120302,0.0,0.000220022,0.000231642,0.0,6.76613e-05,8.15927e-05,0.000284981,0.0,0.0,0.000378878,0.00016376,0.000193506,0.000114797,0.0,0.00037624,9.92507e-05,0.0
